locationId,location,parameter,value,unit,country,city,isMobile,isAnalysis,entity,sensorType,date.utc,coordinates.latitude,coordinates.longitude,mydate,mymonth
4768,DEBE056,no2,7.33,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.447697,13.64705,2020-01-03,1970-01-01 00:00:00.000000001
4764,DEBE069,no2,28.64,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.438115,13.38772,2020-01-03,1970-01-01 00:00:00.000000001
3021,DEBE064,no2,28.9,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.481709,13.433967,2020-01-03,1970-01-01 00:00:00.000000001
4762,DEBE061,no2,19.49,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.463611,13.31825,2020-01-03,1970-01-01 00:00:00.000000001
4765,DEBE067,no2,22.08,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.5066,13.332972,2020-01-03,1970-01-01 00:00:00.000000001
4763,DEBE027,no2,9.25,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.398406,13.368103,2020-01-03,1970-01-01 00:00:00.000000001
2993,DEBE034,no2,21.71,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.489451,13.430844,2020-01-03,1970-01-01 00:00:00.000000001
4761,DEBE010,no2,23.29,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.543041,13.349326,2020-01-03,1970-01-01 00:00:00.000000001
3026,DEBE018,no2,21.07,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.485814,13.348775,2020-01-03,1970-01-01 00:00:00.000000001
3025,DEBE063,no2,28.68,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.467534,13.441654,2020-01-03,1970-01-01 00:00:00.000000001
4767,DEBE065,no2,30.05,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.514072,13.469931,2020-01-03,1970-01-01 00:00:00.000000001
4766,DEBE062,no2,14.92,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.653269,13.296081,2020-01-03,1970-01-01 00:00:00.000000001
3017,DEBE066,no2,27.37,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.485296,13.529504,2020-01-03,1970-01-01 00:00:00.000000001
4582,DEBE032,no2,18.47,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.473192,13.225144,2020-01-03,1970-01-01 00:00:00.000000001
4769,DEBE051,no2,22.32,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-03 01:00:00+00:00,52.643525,13.489531,2020-01-03,1970-01-01 00:00:00.000000001
3017,DEBE066,no2,7.85,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.485296,13.529504,2020-01-04,1970-01-01 00:00:00.000000001
4768,DEBE056,no2,3.85,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.447697,13.64705,2020-01-04,1970-01-01 00:00:00.000000001
4767,DEBE065,no2,13.1,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.514072,13.469931,2020-01-04,1970-01-01 00:00:00.000000001
3025,DEBE063,no2,12.63,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.467534,13.441654,2020-01-04,1970-01-01 00:00:00.000000001
3026,DEBE018,no2,9.91,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.485814,13.348775,2020-01-04,1970-01-01 00:00:00.000000001
4765,DEBE067,no2,14.98,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.5066,13.332972,2020-01-04,1970-01-01 00:00:00.000000001
4763,DEBE027,no2,4.06,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.398406,13.368103,2020-01-04,1970-01-01 00:00:00.000000001
3021,DEBE064,no2,28.92,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.481709,13.433967,2020-01-04,1970-01-01 00:00:00.000000001
3019,DEBE068,no2,9.81,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.513606,13.418833,2020-01-04,1970-01-01 00:00:00.000000001
2993,DEBE034,no2,13.29,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.489451,13.430844,2020-01-04,1970-01-01 00:00:00.000000001
4582,DEBE032,no2,2.0,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.473192,13.225144,2020-01-04,1970-01-01 00:00:00.000000001
4764,DEBE069,no2,14.99,b'\xc2\xb5g/m\xc2\xb3',DE,Berlin,False,False,government,reference grade,2020-01-04 00:00:00+00:00,52.438115,13.38772,2020-01-04,1970-01-01 00:00:00.000000001
